vessel_id,mmsi,imo,vessel_type,hull_area_m2,coating,timestamp,date,lat,lon,mean_speed_knots,vessel_speed,idle_hours,idle_time,stop_duration,sst_c,sea_temperature,sss_psu,salinity,chlor_a_mg_m3,wind_speed_mps,wind_dir_deg,wind_direction,curr_speed_mps,curr_dir,current_speed,current_direction,ocean_current,voyage_id,last_clean_date,days_since_clean,fouling_percent,fouling_class,fuel_consumption_tpd
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-04-19 12:00:00,2024-04-19,42.185499,89.119899,11.26,11.26,1.83,1.83,0.0,10.83,10.83,33.33,33.33,0.25,7.7,113.8,113.8,0.0,101.0,0.0,101.0,0.0,VG_VSL_2001_2024_3888,2024-02-01,78,100.0,high,1.285
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-04-20 12:00:00,2024-04-20,41.659026,90.722886,12.49,12.49,1.16,1.16,0.0,12.21,12.21,36.69,36.69,0.178,4.28,344.1,344.1,0.42,304.6,0.42,304.6,0.42,VG_VSL_2001_2024_1809,2024-02-01,79,100.0,high,1.588
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-04-21 12:00:00,2024-04-21,41.927503,92.468006,3.34,3.34,0.65,0.65,0.0,11.78,11.78,36.6,36.6,0.938,7.8,6.5,6.5,0.92,194.9,0.92,194.9,0.92,VG_VSL_2001_2024_1296,2024-02-01,80,100.0,high,0.05
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-04-22 12:00:00,2024-04-22,42.032133,93.101755,13.75,13.75,1.18,1.18,0.0,11.36,11.36,31.26,31.26,0.201,10.95,139.7,139.7,0.53,148.8,0.53,148.8,0.53,VG_VSL_2001_2024_1623,2024-02-01,81,100.0,high,2.212
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-04-23 12:00:00,2024-04-23,42.197731,92.69511,12.55,12.55,0.21,0.21,0.0,11.25,11.25,36.11,36.11,0.476,10.42,195.1,195.1,0.0,141.5,0.0,141.5,0.0,VG_VSL_2001_2024_1551,2024-02-01,82,100.0,high,1.626
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-04-24 12:00:00,2024-04-24,41.52746,89.862712,12.66,12.66,0.07,0.07,0.0,12.14,12.14,33.85,33.85,0.341,8.21,166.9,166.9,0.8,274.6,0.8,274.6,0.8,VG_VSL_2001_2024_2052,2024-02-01,83,100.0,high,1.872
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-04-25 12:00:00,2024-04-25,42.348643,91.005487,0.25,0.25,20.88,20.88,20.88,12.77,12.77,38.71,38.71,0.674,0.0,235.9,235.9,0.99,310.0,0.99,310.0,0.99,VG_VSL_2001_2024_619,2024-02-01,84,100.0,high,0.05
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-04-26 12:00:00,2024-04-26,41.379866,89.692004,13.63,13.63,2.31,2.31,2.31,12.11,12.11,34.75,34.75,1.221,7.03,7.3,7.3,0.0,310.4,0.0,310.4,0.0,VG_VSL_2001_2024_1134,2024-02-01,85,100.0,high,2.365
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-04-27 12:00:00,2024-04-27,42.799959,89.063044,8.77,8.77,1.77,1.77,0.0,13.21,13.21,33.64,33.64,1.201,8.23,153.0,153.0,0.14,193.0,0.14,193.0,0.14,VG_VSL_2001_2024_1797,2024-02-01,86,100.0,high,0.559
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-04-28 12:00:00,2024-04-28,42.004853,89.915865,13.22,13.22,0.59,0.59,0.0,11.48,11.48,32.85,32.85,0.002,0.05,193.4,193.4,0.3,317.0,0.3,317.0,0.3,VG_VSL_2001_2024_1735,2024-02-01,87,100.0,high,1.967
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-04-29 12:00:00,2024-04-29,42.027822,94.58312,10.64,10.64,1.35,1.35,0.0,10.38,10.38,33.92,33.92,0.496,3.28,77.1,77.1,0.39,51.7,0.39,51.7,0.39,VG_VSL_2001_2024_2840,2024-02-01,88,100.0,high,0.982
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-04-30 12:00:00,2024-04-30,42.146223,91.471418,7.23,7.23,0.97,0.97,0.0,10.32,10.32,34.61,34.61,0.118,5.14,154.1,154.1,0.04,4.3,0.04,4.3,0.04,VG_VSL_2001_2024_2076,2024-02-01,89,100.0,high,0.34
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-05-01 12:00:00,2024-05-01,42.141559,90.056736,18.88,18.88,2.89,2.89,2.89,10.39,10.39,36.43,36.43,0.027,4.12,181.6,181.6,0.46,24.4,0.46,24.4,0.46,VG_VSL_2001_2024_2894,2024-02-01,90,100.0,high,5.667
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-05-02 12:00:00,2024-05-02,42.61988,90.017255,0.9,0.9,22.14,22.14,22.14,12.92,12.92,35.39,35.39,0.493,10.4,112.8,112.8,0.19,139.9,0.19,139.9,0.19,VG_VSL_2001_2024_3463,2024-02-01,91,100.0,high,0.05
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-05-03 12:00:00,2024-05-03,43.014553,90.284477,7.18,7.18,0.21,0.21,0.0,9.71,9.71,36.27,36.27,0.819,4.09,353.5,353.5,0.21,32.3,0.21,32.3,0.21,VG_VSL_2001_2024_2363,2024-02-01,92,100.0,high,0.295
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-05-04 12:00:00,2024-05-04,43.164118,90.248327,10.69,10.69,0.77,0.77,0.0,9.24,9.24,35.67,35.67,0.075,5.22,344.8,344.8,0.31,117.9,0.31,117.9,0.31,VG_VSL_2001_2024_840,2024-02-01,93,100.0,high,1.044
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-05-05 12:00:00,2024-05-05,42.076722,91.339435,0.96,0.96,13.97,13.97,13.97,11.6,11.6,35.89,35.89,0.34,3.77,61.3,61.3,0.17,200.2,0.17,200.2,0.17,VG_VSL_2001_2024_1646,2024-02-01,94,100.0,high,0.05
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-05-06 12:00:00,2024-05-06,42.778799,92.290805,6.88,6.88,0.7,0.7,0.0,12.67,12.67,34.95,34.95,0.654,4.92,322.5,322.5,0.29,145.3,0.29,145.3,0.29,VG_VSL_2001_2024_548,2024-02-01,95,100.0,high,0.267
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-05-07 12:00:00,2024-05-07,42.092519,92.915061,10.55,10.55,0.72,0.72,0.0,10.65,10.65,36.73,36.73,0.35,5.95,144.7,144.7,0.31,235.7,0.31,235.7,0.31,VG_VSL_2001_2024_2837,2024-02-01,96,100.0,high,0.917
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-05-08 12:00:00,2024-05-08,42.73066,88.802032,13.87,13.87,5.43,5.43,5.43,10.35,10.35,36.05,36.05,0.299,10.86,140.9,140.9,0.18,147.9,0.18,147.9,0.18,VG_VSL_2001_2024_2881,2024-02-01,97,100.0,high,2.434
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-05-09 12:00:00,2024-05-09,42.091555,91.013008,9.11,9.11,2.78,2.78,2.78,11.08,11.08,34.11,34.11,0.242,8.94,315.5,315.5,0.51,158.1,0.51,158.1,0.51,VG_VSL_2001_2024_180,2024-02-01,98,100.0,high,0.659
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-05-10 12:00:00,2024-05-10,42.576615,89.729015,10.84,10.84,0.07,0.07,0.0,12.91,12.91,36.75,36.75,1.31,7.08,310.0,310.0,0.21,203.6,0.21,203.6,0.21,VG_VSL_2001_2024_2596,2024-02-01,99,100.0,high,1.157
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-05-11 12:00:00,2024-05-11,41.939914,91.477859,8.33,8.33,2.84,2.84,2.84,9.78,9.78,32.77,32.77,0.746,2.45,159.4,159.4,0.44,291.8,0.44,291.8,0.44,VG_VSL_2001_2024_2759,2024-02-01,100,100.0,high,0.534
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-05-12 12:00:00,2024-05-12,42.724946,90.251239,10.05,10.05,1.96,1.96,0.0,10.75,10.75,35.6,35.6,0.971,1.13,27.0,27.0,0.4,328.5,0.4,328.5,0.4,VG_VSL_2001_2024_3122,2024-02-01,101,100.0,high,0.919
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-05-13 12:00:00,2024-05-13,42.932124,92.759081,15.29,15.29,0.89,0.89,0.0,11.17,11.17,35.49,35.49,1.846,0.0,298.5,298.5,1.13,189.7,1.13,189.7,1.13,VG_VSL_2001_2024_153,2024-02-01,102,100.0,high,3.341
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-05-14 12:00:00,2024-05-14,42.320455,91.380821,7.39,7.39,0.2,0.2,0.0,9.39,9.39,34.2,34.2,0.801,3.76,219.4,219.4,0.22,321.7,0.22,321.7,0.22,VG_VSL_2001_2024_1557,2024-02-01,103,100.0,high,0.345
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-05-15 12:00:00,2024-05-15,40.9249,92.212683,0.14,0.14,15.64,15.64,15.64,11.75,11.75,35.68,35.68,0.478,8.84,296.7,296.7,0.45,122.1,0.45,122.1,0.45,VG_VSL_2001_2024_1291,2024-02-01,104,100.0,high,0.05
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-05-16 12:00:00,2024-05-16,42.320168,92.268313,12.04,12.04,0.81,0.81,0.0,10.6,10.6,34.96,34.96,1.672,9.27,213.1,213.1,0.61,24.0,0.61,24.0,0.61,VG_VSL_2001_2024_466,2024-02-01,105,100.0,high,1.385
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-05-17 12:00:00,2024-05-17,42.480342,90.849849,8.48,8.48,0.44,0.44,0.0,11.8,11.8,37.01,37.01,1.206,4.45,233.5,233.5,0.71,4.1,0.71,4.1,0.71,VG_VSL_2001_2024_2786,2024-02-01,106,100.0,high,0.551
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-05-18 12:00:00,2024-05-18,41.986887,91.419766,14.98,14.98,0.25,0.25,0.0,10.66,10.66,31.84,31.84,0.583,0.78,59.5,59.5,1.03,157.0,1.03,157.0,1.03,VG_VSL_2001_2024_2520,2024-02-01,107,100.0,high,2.715
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-05-19 12:00:00,2024-05-19,41.464564,90.930133,19.71,19.71,0.37,0.37,0.0,10.41,10.41,34.66,34.66,0.255,9.9,313.8,313.8,0.0,186.4,0.0,186.4,0.0,VG_VSL_2001_2024_1528,2024-02-01,108,100.0,high,6.311
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-05-20 12:00:00,2024-05-20,42.178789,92.585144,7.96,7.96,1.97,1.97,0.0,12.87,12.87,34.45,34.45,0.004,9.27,52.3,52.3,0.35,10.8,0.35,10.8,0.35,VG_VSL_2001_2024_1589,2024-02-01,109,100.0,high,0.457
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-05-21 12:00:00,2024-05-21,42.135554,92.611912,11.22,11.22,0.05,0.05,0.0,11.75,11.75,32.34,32.34,0.071,4.71,72.4,72.4,0.28,181.6,0.28,181.6,0.28,VG_VSL_2001_2024_1857,2024-02-01,110,100.0,high,1.24
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-05-22 12:00:00,2024-05-22,41.072251,91.379926,12.52,12.52,0.8,0.8,0.0,12.81,12.81,33.89,33.89,0.912,9.45,260.1,260.1,0.25,169.1,0.25,169.1,0.25,VG_VSL_2001_2024_1323,2024-02-01,111,100.0,high,1.638
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-05-23 12:00:00,2024-05-23,42.777738,90.663184,0.0,0.0,14.71,14.71,14.71,9.43,9.43,37.98,37.98,0.487,4.42,252.8,252.8,0.81,104.0,0.81,104.0,0.81,VG_VSL_2001_2024_345,2024-02-01,112,100.0,high,0.05
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-05-24 12:00:00,2024-05-24,42.44296,92.657788,12.15,12.15,1.39,1.39,0.0,10.4,10.4,33.91,33.91,0.689,5.82,80.2,80.2,0.52,190.0,0.52,190.0,0.52,VG_VSL_2001_2024_2160,2024-02-01,113,100.0,high,1.383
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-05-25 12:00:00,2024-05-25,41.814727,93.92001,0.05,0.05,23.25,23.25,23.25,13.36,13.36,34.36,34.36,0.36,9.85,346.2,346.2,1.04,255.5,1.04,255.5,1.04,VG_VSL_2001_2024_3802,2024-02-01,114,100.0,high,0.05
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-05-26 12:00:00,2024-05-26,41.574461,88.915847,11.5,11.5,0.88,0.88,0.0,9.74,9.74,36.73,36.73,1.92,5.75,145.8,145.8,1.02,148.0,1.02,148.0,1.02,VG_VSL_2001_2024_1421,2024-02-01,115,100.0,high,1.202
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-05-27 12:00:00,2024-05-27,41.084706,93.440417,17.59,17.59,0.16,0.16,0.0,9.89,9.89,34.98,34.98,1.484,10.56,144.6,144.6,0.53,276.9,0.53,276.9,0.53,VG_VSL_2001_2024_1474,2024-02-01,116,100.0,high,4.691
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-05-28 12:00:00,2024-05-28,42.247304,89.888527,7.81,7.81,2.13,2.13,2.13,9.98,9.98,34.04,34.04,0.919,4.92,202.7,202.7,0.45,146.8,0.45,146.8,0.45,VG_VSL_2001_2024_456,2024-02-01,117,100.0,high,0.447
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-05-29 12:00:00,2024-05-29,42.70325,92.169823,13.99,13.99,3.39,3.39,3.39,11.25,11.25,35.6,35.6,0.647,5.62,345.6,345.6,0.69,340.4,0.69,340.4,0.69,VG_VSL_2001_2024_1772,2024-02-01,118,100.0,high,2.315
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-05-30 12:00:00,2024-05-30,43.552195,93.388614,11.04,11.04,0.96,0.96,0.0,10.32,10.32,34.02,34.02,1.024,7.26,304.8,304.8,0.74,95.9,0.74,95.9,0.74,VG_VSL_2001_2024_3597,2024-02-01,119,100.0,high,1.166
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-05-31 12:00:00,2024-05-31,42.505298,90.698308,13.78,13.78,0.71,0.71,0.0,12.69,12.69,34.5,34.5,0.451,6.93,36.2,36.2,1.1,120.5,1.1,120.5,1.1,VG_VSL_2001_2024_2782,2024-02-01,120,100.0,high,2.438
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-06-01 12:00:00,2024-06-01,42.709139,92.044379,10.95,10.95,0.66,0.66,0.0,10.08,10.08,33.53,33.53,0.573,5.62,89.5,89.5,0.79,117.8,0.79,117.8,0.79,VG_VSL_2001_2024_969,2024-02-01,121,100.0,high,1.183
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-06-02 12:00:00,2024-06-02,41.722811,90.847376,7.56,7.56,1.28,1.28,0.0,12.36,12.36,35.74,35.74,0.475,6.69,100.8,100.8,0.3,111.5,0.3,111.5,0.3,VG_VSL_2001_2024_2088,2024-02-01,122,100.0,high,0.353
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-06-03 12:00:00,2024-06-03,43.004291,89.89439,14.98,14.98,0.86,0.86,0.0,11.36,11.36,34.82,34.82,0.227,7.81,304.7,304.7,0.68,295.3,0.68,295.3,0.68,VG_VSL_2001_2024_1617,2024-02-01,123,100.0,high,2.953
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-06-04 12:00:00,2024-06-04,41.164382,93.148179,18.27,18.27,3.27,3.27,3.27,10.98,10.98,34.3,34.3,1.226,6.94,181.9,181.9,0.25,90.9,0.25,90.9,0.25,VG_VSL_2001_2024_2927,2024-02-01,124,100.0,high,5.194
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-06-05 12:00:00,2024-06-05,41.470026,90.021655,6.88,6.88,0.5,0.5,0.0,10.17,10.17,35.19,35.19,0.198,10.89,233.5,233.5,0.16,318.5,0.16,318.5,0.16,VG_VSL_2001_2024_2465,2024-02-01,125,100.0,high,0.263
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-06-06 12:00:00,2024-06-06,41.90869,90.26776,7.45,7.45,1.31,1.31,0.0,10.66,10.66,37.28,37.28,0.029,11.94,76.1,76.1,0.52,111.8,0.52,111.8,0.52,VG_VSL_2001_2024_1844,2024-02-01,126,100.0,high,0.372
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-06-07 12:00:00,2024-06-07,43.26418,91.565356,12.95,12.95,7.1,7.1,7.1,11.21,11.21,35.6,35.6,1.059,8.3,40.5,40.5,0.73,72.6,0.73,72.6,0.73,VG_VSL_2001_2024_313,2024-02-01,127,100.0,high,1.961
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-06-08 12:00:00,2024-06-08,42.354733,91.264527,10.35,10.35,0.81,0.81,0.0,10.56,10.56,36.81,36.81,0.128,4.09,181.9,181.9,0.91,284.9,0.91,284.9,0.91,VG_VSL_2001_2024_2325,2024-02-01,128,100.0,high,0.933
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-06-09 12:00:00,2024-06-09,42.425198,90.876417,10.41,10.41,0.58,0.58,0.0,10.45,10.45,36.05,36.05,0.625,10.89,192.6,192.6,0.36,197.7,0.36,197.7,0.36,VG_VSL_2001_2024_3796,2024-02-01,129,100.0,high,0.942
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-06-10 12:00:00,2024-06-10,42.941418,89.932254,2.0,2.0,1.28,1.28,0.0,11.25,11.25,32.35,32.35,0.019,5.29,146.6,146.6,0.52,71.6,0.52,71.6,0.52,VG_VSL_2001_2024_2034,2024-02-01,130,100.0,high,0.05
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-06-11 12:00:00,2024-06-11,41.526159,90.467061,11.94,11.94,0.08,0.08,0.0,9.49,9.49,35.95,35.95,1.559,16.21,332.8,332.8,1.18,144.6,1.18,144.6,1.18,VG_VSL_2001_2024_3796,2024-02-01,131,100.0,high,1.425
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-06-12 12:00:00,2024-06-12,42.646219,90.73289,14.74,14.74,1.9,1.9,0.0,11.44,11.44,33.62,33.62,0.113,3.51,106.7,106.7,0.15,0.3,0.15,0.3,0.15,VG_VSL_2001_2024_2861,2024-02-01,132,100.0,high,2.698
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-06-13 12:00:00,2024-06-13,41.271976,90.281438,0.24,0.24,20.59,20.59,20.59,9.94,9.94,33.27,33.27,1.767,4.16,52.7,52.7,0.56,92.3,0.56,92.3,0.56,VG_VSL_2001_2024_1521,2024-02-01,133,100.0,high,0.05
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-06-14 12:00:00,2024-06-14,42.583495,92.55491,7.45,7.45,1.46,1.46,0.0,12.31,12.31,34.92,34.92,0.516,9.95,129.7,129.7,1.08,318.2,1.08,318.2,1.08,VG_VSL_2001_2024_828,2024-02-01,134,100.0,high,0.349
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-06-15 12:00:00,2024-06-15,41.89353,90.602876,8.99,8.99,1.79,1.79,0.0,11.31,11.31,36.21,36.21,0.341,4.45,180.5,180.5,0.41,64.5,0.41,64.5,0.41,VG_VSL_2001_2024_2588,2024-02-01,135,100.0,high,0.62
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-06-16 12:00:00,2024-06-16,40.151139,91.677259,10.72,10.72,0.8,0.8,0.0,12.05,12.05,37.48,37.48,0.389,9.15,166.9,166.9,0.52,103.8,0.52,103.8,0.52,VG_VSL_2001_2024_642,2024-02-01,136,100.0,high,1.19
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-06-17 12:00:00,2024-06-17,43.523676,91.268904,9.51,9.51,0.23,0.23,0.0,12.45,12.45,34.63,34.63,0.927,9.21,116.0,116.0,0.65,241.8,0.65,241.8,0.65,VG_VSL_2001_2024_299,2024-02-01,137,100.0,high,0.798
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-06-18 12:00:00,2024-06-18,42.021771,90.785045,12.88,12.88,0.6,0.6,0.0,13.22,13.22,33.66,33.66,0.25,8.23,124.5,124.5,0.31,120.3,0.31,120.3,0.31,VG_VSL_2001_2024_430,2024-02-01,138,100.0,high,1.941
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-06-19 12:00:00,2024-06-19,42.056817,91.962162,15.32,15.32,1.93,1.93,0.0,10.99,10.99,33.53,33.53,0.944,12.54,299.8,299.8,0.52,192.2,0.52,192.2,0.52,VG_VSL_2001_2024_1517,2024-02-01,139,100.0,high,3.363
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-06-20 12:00:00,2024-06-20,41.165402,90.996616,14.17,14.17,0.57,0.57,0.0,11.12,11.12,34.21,34.21,1.25,3.92,267.4,267.4,0.57,52.0,0.57,52.0,0.57,VG_VSL_2001_2024_536,2024-02-01,140,100.0,high,2.438
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-06-21 12:00:00,2024-06-21,41.345773,92.420094,9.13,9.13,0.15,0.15,0.0,10.51,10.51,37.23,37.23,0.059,2.38,179.2,179.2,0.05,143.5,0.05,143.5,0.05,VG_VSL_2001_2024_77,2024-02-01,141,100.0,high,0.642
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-06-22 12:00:00,2024-06-22,42.384297,91.157902,9.82,9.82,1.85,1.85,0.0,9.27,9.27,34.95,34.95,1.034,10.49,88.7,88.7,0.58,260.0,0.58,260.0,0.58,VG_VSL_2001_2024_762,2024-02-01,142,100.0,high,0.79
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-06-23 12:00:00,2024-06-23,42.019581,92.744587,8.89,8.89,0.44,0.44,0.0,12.09,12.09,35.38,35.38,0.423,5.32,57.0,57.0,0.24,239.3,0.24,239.3,0.24,VG_VSL_2001_2024_1145,2024-02-01,143,100.0,high,0.612
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-06-24 12:00:00,2024-06-24,41.876466,90.991071,9.66,9.66,0.43,0.43,0.0,10.69,10.69,33.57,33.57,1.158,9.21,191.1,191.1,0.02,103.4,0.02,103.4,0.02,VG_VSL_2001_2024_648,2024-02-01,144,100.0,high,0.752
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-06-25 12:00:00,2024-06-25,41.641659,94.274549,0.55,0.55,14.35,14.35,14.35,12.33,12.33,35.74,35.74,0.464,8.3,94.5,94.5,0.68,281.8,0.68,281.8,0.68,VG_VSL_2001_2024_1821,2024-02-01,145,100.0,high,0.05
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-06-26 12:00:00,2024-06-26,43.007438,90.605316,7.41,7.41,3.25,3.25,3.25,10.68,10.68,33.85,33.85,0.56,0.18,8.6,8.6,0.76,199.4,0.76,199.4,0.76,VG_VSL_2001_2024_1802,2024-02-01,146,100.0,high,0.335
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-06-27 12:00:00,2024-06-27,41.445351,92.332718,0.12,0.12,17.26,17.26,17.26,12.38,12.38,34.5,34.5,1.412,0.0,83.1,83.1,0.52,291.3,0.52,291.3,0.52,VG_VSL_2001_2024_3123,2024-02-01,147,100.0,high,0.05
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-06-28 12:00:00,2024-06-28,41.526234,90.320867,14.57,14.57,0.0,0.0,0.0,8.9,8.9,33.98,33.98,0.298,7.77,309.5,309.5,0.17,173.1,0.17,173.1,0.17,VG_VSL_2001_2024_1995,2024-02-01,148,100.0,high,2.595
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-06-29 12:00:00,2024-06-29,41.555284,91.647594,8.42,8.42,0.68,0.68,0.0,12.24,12.24,36.35,36.35,0.2,8.79,67.0,67.0,0.38,281.9,0.38,281.9,0.38,VG_VSL_2001_2024_2985,2024-02-01,149,100.0,high,0.573
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-06-30 12:00:00,2024-06-30,42.622293,89.650567,13.84,13.84,1.73,1.73,0.0,10.58,10.58,35.82,35.82,0.488,3.77,276.6,276.6,0.21,87.4,0.21,87.4,0.21,VG_VSL_2001_2024_3966,2024-02-01,150,100.0,high,2.366
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-07-01 12:00:00,2024-07-01,41.280884,90.711451,12.07,12.07,1.57,1.57,0.0,10.45,10.45,36.77,36.77,0.32,2.92,285.8,285.8,1.18,358.3,1.18,358.3,1.18,VG_VSL_2001_2024_1597,2024-02-01,151,100.0,high,1.395
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-07-02 12:00:00,2024-07-02,42.875284,92.89898,0.0,0.0,18.51,18.51,18.51,10.46,10.46,35.22,35.22,0.507,2.11,7.2,7.2,0.49,5.4,0.49,5.4,0.49,VG_VSL_2001_2024_1058,2024-02-01,152,100.0,high,0.05
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-07-03 12:00:00,2024-07-03,42.392696,91.260264,12.97,12.97,2.93,2.93,2.93,10.17,10.17,35.9,35.9,0.731,4.33,201.6,201.6,0.67,225.1,0.67,225.1,0.67,VG_VSL_2001_2024_3945,2024-02-01,153,100.0,high,1.794
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-07-04 12:00:00,2024-07-04,42.132949,90.36954,13.25,13.25,3.46,3.46,3.46,11.83,11.83,37.45,37.45,0.795,4.92,127.1,127.1,0.88,244.3,0.88,244.3,0.88,VG_VSL_2001_2024_794,2024-02-01,154,100.0,high,2.217
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-07-05 12:00:00,2024-07-05,42.062615,94.126842,5.48,5.48,1.19,1.19,0.0,11.96,11.96,34.69,34.69,0.326,8.47,262.7,262.7,0.56,357.0,0.56,357.0,0.56,VG_VSL_2001_2024_1176,2024-02-01,155,100.0,high,0.139
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-07-06 12:00:00,2024-07-06,42.289637,92.335678,10.05,10.05,0.98,0.98,0.0,13.34,13.34,35.09,35.09,1.144,7.72,173.3,173.3,0.49,119.5,0.49,119.5,0.49,VG_VSL_2001_2024_620,2024-02-01,156,100.0,high,0.893
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-07-07 12:00:00,2024-07-07,42.796925,89.399668,0.14,0.14,14.1,14.1,14.1,10.89,10.89,32.25,32.25,0.0,4.76,215.7,215.7,0.92,199.7,0.92,199.7,0.92,VG_VSL_2001_2024_1692,2024-02-01,157,100.0,high,0.05
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-07-08 12:00:00,2024-07-08,42.65928,91.873597,12.02,12.02,0.22,0.22,0.0,11.93,11.93,33.52,33.52,1.086,10.07,36.1,36.1,0.77,299.1,0.77,299.1,0.77,VG_VSL_2001_2024_167,2024-02-01,158,100.0,high,1.515
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-07-09 12:00:00,2024-07-09,41.948214,91.237603,0.0,0.0,16.7,16.7,16.7,11.72,11.72,34.59,34.59,0.631,4.28,162.5,162.5,0.0,313.2,0.0,313.2,0.0,VG_VSL_2001_2024_2420,2024-02-01,159,100.0,high,0.05
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-07-10 12:00:00,2024-07-10,43.467528,90.867136,0.0,0.0,22.02,22.02,22.02,10.27,10.27,34.52,34.52,0.459,3.76,243.8,243.8,0.57,337.9,0.57,337.9,0.57,VG_VSL_2001_2024_216,2024-02-01,160,100.0,high,0.05
VSL_2001,300000001,9100001,tanker,3907,epoxy,2024-07-11 12:00:00,2024-07-11,41.567716,89.561027,8.16,8.16,0.64,0.64,0.0,13.4,13.4,35.22,35.22,0.35,4.88,59.8,59.8,0.87,272.4,0.87,272.4,0.87,VG_VSL_2001_2024_2667,2024-02-01,161,100.0,high,0.49
